Calculation1,Number of Records,Base Experience,Base Happiness,Base Stat,Capture Rate,Color Id,Conquest Order,Effort,Evolution Chain Id,Evolves From Species Id,Forms Switchable,Gender Rate,Generation Id (Generation Names.Csv),Generation Id,Growth Rate Id,Habitat Id,Has Gender Differences,Hatch Counter,Height,Id (Generations.Csv),Id (Pokemon Species.Csv),Id,Identifier (Generations.Csv),Identifier (Pokemon Species.Csv),Identifier,Is Baby,Is Default,Local Language Id (Generation Names.Csv),Local Language Id (Type Names.Csv),Local Language Id,Main Region Id,Name (Generation Names.Csv),Name (Type Names.Csv),Name,Order (Pokemon Species.Csv),Order,Pokemon Id (Pokemon Types.Csv),Pokemon Id,Shape Id,Slot,Species Id,Stat Id (Stat Names.Csv),Stat Id,Type Id (Type Names.Csv),Type Id,Weight
70,1,145,70,70,127,3,,0,7,19,0,4,1,1,2,3,1,15,7,1,20,20,generation-i,raticate,raticate,0,1,5,5,5,1,Génération I,Normal,Défense Spéciale,20,27,20,20,8,1,20,5,5,1,1,185
97,1,145,70,97,127,3,,2,7,19,0,4,1,1,2,3,1,15,7,1,20,20,generation-i,raticate,raticate,0,1,5,5,5,1,Génération I,Normal,Vitesse,20,27,20,20,8,1,20,6,6,1,1,185
40,1,52,70,40,255,3,,0,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,PV,21,30,21,21,9,1,21,1,1,1,1,20
60,1,52,70,60,255,3,,0,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,Attaque,21,30,21,21,9,1,21,2,2,1,1,20
30,1,52,70,30,255,3,,0,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,Défense,21,30,21,21,9,1,21,3,3,1,1,20
31,1,52,70,31,255,3,,0,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,Attaque Spéciale,21,30,21,21,9,1,21,4,4,1,1,20
31,1,52,70,31,255,3,,0,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,Défense Spéciale,21,30,21,21,9,1,21,5,5,1,1,20
70,1,52,70,70,255,3,,1,8,,0,4,1,1,2,6,0,15,3,1,21,21,generation-i,spearow,spearow,0,1,5,5,5,1,Génération I,Normal,Vitesse,21,30,21,21,9,1,21,6,6,1,1,20
65,1,155,70,65,90,3,,0,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,PV,22,31,22,22,9,1,22,1,1,1,1,380
90,1,155,70,90,90,3,,0,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,Attaque,22,31,22,22,9,1,22,2,2,1,1,380
65,1,155,70,65,90,3,,0,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,Défense,22,31,22,22,9,1,22,3,3,1,1,380
61,1,155,70,61,90,3,,0,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,Attaque Spéciale,22,31,22,22,9,1,22,4,4,1,1,380
61,1,155,70,61,90,3,,0,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,Défense Spéciale,22,31,22,22,9,1,22,5,5,1,1,380
100,1,155,70,100,90,3,,2,8,21,0,4,1,1,2,6,0,15,12,1,22,22,generation-i,fearow,fearow,0,1,5,5,5,1,Génération I,Normal,Vitesse,22,31,22,22,9,1,22,6,6,1,1,380
35,1,58,70,35,255,7,54,0,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,PV,23,32,23,23,2,1,23,1,1,4,4,69
60,1,58,70,60,255,7,54,1,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,Attaque,23,32,23,23,2,1,23,2,2,4,4,69
44,1,58,70,44,255,7,54,0,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,Défense,23,32,23,23,2,1,23,3,3,4,4,69
40,1,58,70,40,255,7,54,0,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,23,32,23,23,2,1,23,4,4,4,4,69
54,1,58,70,54,255,7,54,0,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,23,32,23,23,2,1,23,5,5,4,4,69
55,1,58,70,55,255,7,54,0,9,,0,4,1,1,2,3,0,20,20,1,23,23,generation-i,ekans,ekans,0,1,5,5,5,1,Génération I,Poison,Vitesse,23,32,23,23,2,1,23,6,6,4,4,69
60,1,157,70,60,90,7,55,0,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,PV,24,33,24,24,2,1,24,1,1,4,4,650
95,1,157,70,95,90,7,55,2,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,Attaque,24,33,24,24,2,1,24,2,2,4,4,650
69,1,157,70,69,90,7,55,0,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,Défense,24,33,24,24,2,1,24,3,3,4,4,650
65,1,157,70,65,90,7,55,0,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,24,33,24,24,2,1,24,4,4,4,4,650
79,1,157,70,79,90,7,55,0,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,24,33,24,24,2,1,24,5,5,4,4,650
80,1,157,70,80,90,7,55,0,9,23,0,4,1,1,2,3,0,20,35,1,24,24,generation-i,arbok,arbok,0,1,5,5,5,1,Génération I,Poison,Vitesse,24,33,24,24,2,1,24,6,6,4,4,650
35,1,112,70,35,190,10,16,0,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,PV,26,35,25,25,8,1,25,1,1,13,13,60
55,1,112,70,55,190,10,16,0,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,Attaque,26,35,25,25,8,1,25,2,2,13,13,60
40,1,112,70,40,190,10,16,0,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,Défense,26,35,25,25,8,1,25,3,3,13,13,60
50,1,112,70,50,190,10,16,0,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,Attaque Spéciale,26,35,25,25,8,1,25,4,4,13,13,60
50,1,112,70,50,190,10,16,0,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,Défense Spéciale,26,35,25,25,8,1,25,5,5,13,13,60
90,1,112,70,90,190,10,16,2,10,172,0,4,1,1,2,2,1,10,4,1,25,25,generation-i,pikachu,pikachu,0,1,5,5,5,1,Génération I,Électrik,Vitesse,26,35,25,25,8,1,25,6,6,13,13,60
60,1,218,70,60,75,10,17,0,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,PV,27,42,26,26,6,1,26,1,1,13,13,300
90,1,218,70,90,75,10,17,0,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,Attaque,27,42,26,26,6,1,26,2,2,13,13,300
55,1,218,70,55,75,10,17,0,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,Défense,27,42,26,26,6,1,26,3,3,13,13,300
90,1,218,70,90,75,10,17,0,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,Attaque Spéciale,27,42,26,26,6,1,26,4,4,13,13,300
80,1,218,70,80,75,10,17,0,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,Défense Spéciale,27,42,26,26,6,1,26,5,5,13,13,300
110,1,218,70,110,75,10,17,3,10,25,0,4,1,1,2,2,1,10,8,1,26,26,generation-i,raichu,raichu,0,1,5,5,5,1,Génération I,Électrik,Vitesse,27,42,26,26,6,1,26,6,6,13,13,300
50,1,60,70,50,255,10,,0,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,PV,28,44,27,27,6,1,27,1,1,5,5,120
75,1,60,70,75,255,10,,0,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,Attaque,28,44,27,27,6,1,27,2,2,5,5,120
85,1,60,70,85,255,10,,1,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,Défense,28,44,27,27,6,1,27,3,3,5,5,120
20,1,60,70,20,255,10,,0,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,Attaque Spéciale,28,44,27,27,6,1,27,4,4,5,5,120
30,1,60,70,30,255,10,,0,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,Défense Spéciale,28,44,27,27,6,1,27,5,5,5,5,120
40,1,60,70,40,255,10,,0,11,,0,4,1,1,2,6,0,20,6,1,27,27,generation-i,sandshrew,sandshrew,0,1,5,5,5,1,Génération I,Sol,Vitesse,28,44,27,27,6,1,27,6,6,5,5,120
75,1,158,70,75,90,10,,0,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,PV,29,46,28,28,6,1,28,1,1,5,5,295
100,1,158,70,100,90,10,,0,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,Attaque,29,46,28,28,6,1,28,2,2,5,5,295
110,1,158,70,110,90,10,,2,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,Défense,29,46,28,28,6,1,28,3,3,5,5,295
45,1,158,70,45,90,10,,0,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,Attaque Spéciale,29,46,28,28,6,1,28,4,4,5,5,295
55,1,158,70,55,90,10,,0,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,Défense Spéciale,29,46,28,28,6,1,28,5,5,5,5,295
65,1,158,70,65,90,10,,0,11,27,0,4,1,1,2,6,0,20,10,1,28,28,generation-i,sandslash,sandslash,0,1,5,5,5,1,Génération I,Sol,Vitesse,29,46,28,28,6,1,28,6,6,5,5,295
55,1,55,70,55,235,2,,1,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,PV,30,48,29,29,8,1,29,1,1,4,4,70
47,1,55,70,47,235,2,,0,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,Attaque,30,48,29,29,8,1,29,2,2,4,4,70
52,1,55,70,52,235,2,,0,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,Défense,30,48,29,29,8,1,29,3,3,4,4,70
40,1,55,70,40,235,2,,0,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,30,48,29,29,8,1,29,4,4,4,4,70
40,1,55,70,40,235,2,,0,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,30,48,29,29,8,1,29,5,5,4,4,70
41,1,55,70,41,235,2,,0,12,,0,8,1,1,4,3,0,20,4,1,29,29,generation-i,nidoran-f,nidoran-f,0,1,5,5,5,1,Génération I,Poison,Vitesse,30,48,29,29,8,1,29,6,6,4,4,70
70,1,128,70,70,120,2,,2,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,PV,31,49,30,30,8,1,30,1,1,4,4,200
62,1,128,70,62,120,2,,0,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,Attaque,31,49,30,30,8,1,30,2,2,4,4,200
67,1,128,70,67,120,2,,0,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,Défense,31,49,30,30,8,1,30,3,3,4,4,200
55,1,128,70,55,120,2,,0,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,31,49,30,30,8,1,30,4,4,4,4,200
55,1,128,70,55,120,2,,0,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,31,49,30,30,8,1,30,5,5,4,4,200
56,1,128,70,56,120,2,,0,12,29,0,8,1,1,4,3,0,20,8,1,30,30,generation-i,nidorina,nidorina,0,1,5,5,5,1,Génération I,Poison,Vitesse,31,49,30,30,8,1,30,6,6,4,4,200
90,1,227,70,90,45,2,,3,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,PV,32,50,31,31,6,1,31,1,1,4,4,600
92,1,227,70,92,45,2,,0,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,Attaque,32,50,31,31,6,1,31,2,2,4,4,600
87,1,227,70,87,45,2,,0,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,Défense,32,50,31,31,6,1,31,3,3,4,4,600
75,1,227,70,75,45,2,,0,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,32,50,31,31,6,1,31,4,4,4,4,600
85,1,227,70,85,45,2,,0,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,32,50,31,31,6,1,31,5,5,4,4,600
76,1,227,70,76,45,2,,0,12,30,0,8,1,1,4,3,0,20,13,1,31,31,generation-i,nidoqueen,nidoqueen,0,1,5,5,5,1,Génération I,Poison,Vitesse,32,50,31,31,6,1,31,6,6,4,4,600
46,1,55,70,46,235,7,,0,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,PV,33,51,32,32,8,1,32,1,1,4,4,90
57,1,55,70,57,235,7,,1,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,Attaque,33,51,32,32,8,1,32,2,2,4,4,90
40,1,55,70,40,235,7,,0,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,Défense,33,51,32,32,8,1,32,3,3,4,4,90
40,1,55,70,40,235,7,,0,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,33,51,32,32,8,1,32,4,4,4,4,90
40,1,55,70,40,235,7,,0,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,33,51,32,32,8,1,32,5,5,4,4,90
50,1,55,70,50,235,7,,0,13,,0,0,1,1,4,3,0,20,5,1,32,32,generation-i,nidoran-m,nidoran-m,0,1,5,5,5,1,Génération I,Poison,Vitesse,33,51,32,32,8,1,32,6,6,4,4,90
61,1,128,70,61,120,7,,0,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,PV,34,52,33,33,8,1,33,1,1,4,4,195
72,1,128,70,72,120,7,,2,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,Attaque,34,52,33,33,8,1,33,2,2,4,4,195
57,1,128,70,57,120,7,,0,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,Défense,34,52,33,33,8,1,33,3,3,4,4,195
55,1,128,70,55,120,7,,0,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,34,52,33,33,8,1,33,4,4,4,4,195
55,1,128,70,55,120,7,,0,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,34,52,33,33,8,1,33,5,5,4,4,195
65,1,128,70,65,120,7,,0,13,32,0,0,1,1,4,3,0,20,9,1,33,33,generation-i,nidorino,nidorino,0,1,5,5,5,1,Génération I,Poison,Vitesse,34,52,33,33,8,1,33,6,6,4,4,195
81,1,227,70,81,45,7,,0,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,PV,35,53,34,34,6,1,34,1,1,4,4,620
102,1,227,70,102,45,7,,3,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,Attaque,35,53,34,34,6,1,34,2,2,4,4,620
77,1,227,70,77,45,7,,0,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,Défense,35,53,34,34,6,1,34,3,3,4,4,620
85,1,227,70,85,45,7,,0,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,Attaque Spéciale,35,53,34,34,6,1,34,4,4,4,4,620
75,1,227,70,75,45,7,,0,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,Défense Spéciale,35,53,34,34,6,1,34,5,5,4,4,620
85,1,227,70,85,45,7,,0,13,33,0,0,1,1,4,3,0,20,14,1,34,34,generation-i,nidoking,nidoking,0,1,5,5,5,1,Génération I,Poison,Vitesse,35,53,34,34,6,1,34,6,6,4,4,620
70,1,113,140,70,150,6,,2,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,PV,37,55,35,35,6,1,35,1,1,18,18,75
45,1,113,140,45,150,6,,0,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,Attaque,37,55,35,35,6,1,35,2,2,18,18,75
48,1,113,140,48,150,6,,0,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,Défense,37,55,35,35,6,1,35,3,3,18,18,75
60,1,113,140,60,150,6,,0,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,Attaque Spéciale,37,55,35,35,6,1,35,4,4,18,18,75
65,1,113,140,65,150,6,,0,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,Défense Spéciale,37,55,35,35,6,1,35,5,5,18,18,75
35,1,113,140,35,150,6,,0,14,173,0,6,1,1,3,4,0,10,6,1,35,35,generation-i,clefairy,clefairy,0,1,5,5,5,1,Génération I,Fée,Vitesse,37,55,35,35,6,1,35,6,6,18,18,75
95,1,217,140,95,25,6,,3,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,PV,38,56,36,36,6,1,36,1,1,18,18,400
70,1,217,140,70,25,6,,0,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,Attaque,38,56,36,36,6,1,36,2,2,18,18,400
73,1,217,140,73,25,6,,0,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,Défense,38,56,36,36,6,1,36,3,3,18,18,400
95,1,217,140,95,25,6,,0,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,Attaque Spéciale,38,56,36,36,6,1,36,4,4,18,18,400
90,1,217,140,90,25,6,,0,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,Défense Spéciale,38,56,36,36,6,1,36,5,5,18,18,400
60,1,217,140,60,25,6,,0,14,35,0,6,1,1,3,4,0,10,13,1,36,36,generation-i,clefable,clefable,0,1,5,5,5,1,Génération I,Fée,Vitesse,38,56,36,36,6,1,36,6,6,18,18,400
38,1,60,70,38,190,3,,0,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,PV,39,57,37,37,8,1,37,1,1,10,10,99
41,1,60,70,41,190,3,,0,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,Attaque,39,57,37,37,8,1,37,2,2,10,10,99
40,1,60,70,40,190,3,,0,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,Défense,39,57,37,37,8,1,37,3,3,10,10,99
50,1,60,70,50,190,3,,0,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,Attaque Spéciale,39,57,37,37,8,1,37,4,4,10,10,99
65,1,60,70,65,190,3,,0,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,Défense Spéciale,39,57,37,37,8,1,37,5,5,10,10,99
65,1,60,70,65,190,3,,1,15,,0,6,1,1,2,3,0,20,6,1,37,37,generation-i,vulpix,vulpix,0,1,5,5,5,1,Génération I,Feu,Vitesse,39,57,37,37,8,1,37,6,6,10,10,99
73,1,177,70,73,75,10,,0,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,PV,40,59,38,38,8,1,38,1,1,10,10,199
76,1,177,70,76,75,10,,0,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,Attaque,40,59,38,38,8,1,38,2,2,10,10,199
75,1,177,70,75,75,10,,0,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,Défense,40,59,38,38,8,1,38,3,3,10,10,199
81,1,177,70,81,75,10,,0,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,Attaque Spéciale,40,59,38,38,8,1,38,4,4,10,10,199
100,1,177,70,100,75,10,,1,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,Défense Spéciale,40,59,38,38,8,1,38,5,5,10,10,199
100,1,177,70,100,75,10,,1,15,37,0,6,1,1,2,3,0,20,11,1,38,38,generation-i,ninetales,ninetales,0,1,5,5,5,1,Génération I,Feu,Vitesse,40,59,38,38,8,1,38,6,6,10,10,199
115,1,95,70,115,170,6,21,2,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,PV,42,62,39,39,12,1,39,1,1,1,1,55
45,1,95,70,45,170,6,21,0,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,Attaque,42,62,39,39,12,1,39,2,2,1,1,55
20,1,95,70,20,170,6,21,0,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,Défense,42,62,39,39,12,1,39,3,3,1,1,55
45,1,95,70,45,170,6,21,0,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,Attaque Spéciale,42,62,39,39,12,1,39,4,4,1,1,55
25,1,95,70,25,170,6,21,0,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,Défense Spéciale,42,62,39,39,12,1,39,5,5,1,1,55
20,1,95,70,20,170,6,21,0,16,174,0,6,1,1,3,3,0,10,5,1,39,39,generation-i,jigglypuff,jigglypuff,0,1,5,5,5,1,Génération I,Normal,Vitesse,42,62,39,39,12,1,39,6,6,1,1,55
140,1,196,70,140,50,6,22,3,16,39,0,6,1,1,3,3,0,10,10,1,40,40,generation-i,wigglytuff,wigglytuff,0,1,5,5,5,1,Génération I,Normal,PV,43,63,40,40,12,1,40,1,1,1,1,120
70,1,196,70,70,50,6,22,0,16,39,0,6,1,1,3,3,0,10,10,1,40,40,generation-i,wigglytuff,wigglytuff,0,1,5,5,5,1,Génération I,Normal,Attaque,43,63,40,40,12,1,40,2,2,1,1,120
45,1,196,70,45,50,6,22,0,16,39,0,6,1,1,3,3,0,10,10,1,40,40,generation-i,wigglytuff,wigglytuff,0,1,5,5,5,1,Génération I,Normal,Défense,43,63,40,40,12,1,40,3,3,1,1,120
85,1,196,70,85,50,6,22,0,16,39,0,6,1,1,3,3,0,10,10,1,40,40,generation-i,wigglytuff,wigglytuff,0,1,5,5,5,1,Génération I,Normal,Attaque Spéciale,43,63,40,40,12,1,40,4,4,1,1,120
50,1,196,70,50,50,6,22,0,16,39,0,6,1,1,3,3,0,10,10,1,40,40,generation-i,wigglytuff,wigglytuff,0,1,5,5,5,1,Génération I,Normal,Défense Spéciale,43,63,40,40,12,1,40,5,5,1,1,120
